"","depth_class","Ecosystem_type","AI","MAP","MAT","PS_Bio15","TS_Bio4","TAR_Bio7","MaxTWM_Bio5","MinTCM_Bio6","MMTD_Bio2","PWM_Bio13","PDM_Bio14","Elevation","Slope","Mean_pH","Moisture","TC","CEC","Bulk.Density","RootDepth","GPP","Sand.content","Clay.content","Silt.content","Bedrock","Shannon_EVI","LAI","AbovegroundBiomass","BelowgroundBiomass","depth_mid","length","degree","CUE"
"985","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.84,30.1790281329924,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,52.9128724547152,3.92353721151275,40,822,21207,4.09159994125366,36.3,11.8,40,0.986016946063026,66.3119266828129,0.00692158610309281
"986","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.91,37.4999999999999,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.46378141179348,40,822,21207,4.09159994125366,36.3,11.8,5,0.837890431563323,70.2893744594448,0.0114210405670227
"987","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.7,29.5165394402036,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,42.3496160090004,5.6787638597801,40,822,21207,4.09159994125366,36.3,11.8,40,0.923336074579852,69.1742933745252,0.00724862519084799
"988","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.8,39.4101876675603,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.05451975173635,40,822,21207,4.09159994125366,36.3,11.8,5,0.884477020967524,69.2481731166439,0.0119729594563465
"989","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.91,31.6883116883117,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,45.7386117437542,5.13788556390949,40,822,21207,4.09159994125366,36.3,11.8,40,0.96219503572487,65.7510322210527,0.0133672166606102
"990","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.75,41.4084507042253,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,5.07025456902699,40,822,21207,4.09159994125366,36.3,11.8,5,0.85584690581121,67.9272292461971,0.0155806794950829
"991","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.84,30.3571428571429,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,46.6508436362575,5.16431229669466,40,822,21207,4.09159994125366,36.3,11.8,40,1.00489382991707,65.4985780697156,0.00572347816437622
"992","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.67,35.4166666666667,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,3.84263115970666,40,822,21207,4.09159994125366,36.3,11.8,5,0.862146964516832,67.8648307013787,0.00998105613423423
"993","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.96,30.8868501529052,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,46.8656726177081,5.48775916664773,40,822,21207,4.09159994125366,36.3,11.8,40,0.983012424558781,65.666706745913,0.00603196550852067
"994","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.75,33.1564986737401,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.40544696112792,40,822,21207,4.09159994125366,36.3,11.8,5,0.853764225151085,71.5024753552008,0.0130089418705842
"995","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.97,28.1725888324874,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,49.241480904361,4.24099147120938,40,822,21207,4.09159994125366,36.3,11.8,40,0.882622853582606,74.2267142753915,0.0112540135072078
"996","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.74,34.6560846560846,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.22578837708708,40,822,21207,4.09159994125366,36.3,11.8,5,0.868300664028834,69.1648966703532,0.0096801751487552
"997","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.75,29.940119760479,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,42.4475025425309,5.02041709917791,40,822,21207,4.09159994125366,36.3,11.8,40,0.987708765865384,67.3056366111784,0.0153703329353065
"998","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.53,33.0143540669856,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.03304768323541,40,822,21207,4.09159994125366,36.3,11.8,5,0.825625018938436,70.0020748008393,0.0154589698339147
"999","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.81,29.0909090909091,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,46.2527800793631,4.96317700440399,40,822,21207,4.09159994125366,36.3,11.8,40,0.914370657180819,69.2052992420187,0.0063268098928685
"1000","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.78,36.3888888888889,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,3.98058962386608,40,822,21207,4.09159994125366,36.3,11.8,5,0.758011702103575,76.2392522035645,0.0187504088456351
"1001","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.7,27.5,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,48.9491434462959,4.95122699426906,40,822,21207,4.09159994125366,36.3,11.8,40,0.970846060523544,68.6324702428397,0.00771452220002233
"1002","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.96,35.0785340314136,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.84201124872783,40,822,21207,4.09159994125366,36.3,11.8,5,0.890990893445847,67.1206976020478,0.00870677259299132
"1003","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,5.17,27.4509803921568,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,41.8832785886188,5.7187593853851,40,822,21207,4.09159994125366,36.3,11.8,40,0.98360062961215,66.6513670190334,0.00762698749319881
"1004","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.73,30.1298701298701,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.46441448090764,40,822,21207,4.09159994125366,36.3,11.8,5,0.866612739377088,68.5954476118748,0.0102054670114355
"1005","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.9,25.181598062954,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,41.8523073060133,5.94723814371863,40,822,21207,4.09159994125366,36.3,11.8,40,0.882074069821838,70.8261804962771,0.00842156544577785
"1006","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.86,29.3333333333333,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.79874131878006,40,822,21207,4.09159994125366,36.3,11.8,5,0.863665276821462,69.1658382867202,0.010150916045343
"1007","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.99,26.0765550239234,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,48.2040609283935,4.61684401471769,40,822,21207,4.09159994125366,36.3,11.8,40,0.844028702324989,77.4264594527821,0.0134412839705857
"1008","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.87,32.8165374677002,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.09720817055634,40,822,21207,4.09159994125366,36.3,11.8,5,0.889178833687564,67.2556165691023,0.00736010584489156
"1009","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.89,27.0886075949367,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,33.498359872111,5.83802270065383,40,822,21207,4.09159994125366,36.3,11.8,40,0.93447204572666,66.9673439981061,0.00888716331272406
"1010","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,5.1,12.9793510324484,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.75720735084351,40,822,21207,4.09159994125366,36.3,11.8,5,0.856625183114331,71.9128805264131,0.00607040283260585
"1011","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.95,30.75,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,43.6274849408561,5.17623562050996,40,822,21207,4.09159994125366,36.3,11.8,40,0.94905591752797,69.3584143541722,0.0057315266724834
"1012","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.62,41.4705882352942,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.52221022437407,40,822,21207,4.09159994125366,36.3,11.8,5,0.836104594590769,75.3725608495756,0.0109118227156511
"1013","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.8,32.7683615819209,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,38.3533130795152,6.75482511002499,40,822,21207,4.09159994125366,36.3,11.8,40,0.864008312481036,77.0926019388973,0.00607004371804686
"1014","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.65,38.6486486486486,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,5.48761006393657,40,822,21207,4.09159994125366,36.3,11.8,5,0.824136176697537,72.3714057876174,0.00759326733723784
"1015","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.61,32.7777777777777,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,34.8631700234018,6.85838087791755,40,822,21207,4.09159994125366,36.3,11.8,40,0.842079645122878,76.8608821690408,0.0148423098129382
"1016","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.9,31.4432989690722,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,3.98304208223579,40,822,21207,4.09159994125366,36.3,11.8,5,0.884317937250645,69.264275554362,0.00460024476552726
"1017","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,5.03,26.4397905759162,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,38.5063387257925,6.13127658149433,40,822,21207,4.09159994125366,36.3,11.8,40,0.893147232121143,59.7166372916574,0.0542382234872626
"1018","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,5.15,28.1795511221945,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.18451372199703,40,822,21207,4.09159994125366,36.3,11.8,5,0.893254788021504,68.0968032529248,0.0117148335303074
"1019","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.92,25.6070640176601,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,36.8762200578463,4.64686564076867,40,822,21207,4.09159994125366,36.3,11.8,40,0.87279472511131,63.5091528074326,0.0386711127674154
"1020","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,5.05,30.3964757709251,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.83493144043238,40,822,21207,4.09159994125366,36.3,11.8,5,0.804131457225568,68.3433294473691,0.0144364588951515
"1021","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.88,26.1455525606469,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,43.9660025841929,5.68361040844639,40,822,21207,4.09159994125366,36.3,11.8,40,0.95887449673751,65.5819115325413,0.0212307938118242
"1022","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.38,24.8138957816377,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,5.08256270222821,40,822,21207,4.09159994125366,36.3,11.8,5,0.910127097982854,68.6202363927449,0.015336759796504
"1023","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.78,21.1678832116788,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,39.2703078528142,5.54787154992288,40,822,21207,4.09159994125366,36.3,11.8,40,1.04458288133389,59.5360157686878,0.0973506916977514
"1024","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.41,21.826280623608,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.75336948434165,40,822,21207,4.09159994125366,36.3,11.8,5,0.615904336538968,67.5293723930668,0.0276659612217582
"1025","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.67,20.9476309226933,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,32.6833464050668,6.45246266981385,40,822,21207,4.09159994125366,36.3,11.8,40,0.999834513591502,64.6828678031314,0.0120893742008472
"1026","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.24,34.2298288508558,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.49097389145354,40,822,21207,4.09159994125366,36.3,11.8,5,0.737500149892358,77.419664181399,0.0159611120977441
"1027","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.47,27.8195488721804,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,35.6833307178832,5.58196194388118,40,822,21207,4.09159994125366,36.3,11.8,40,0.946656867266593,61.8682923448473,0.0171585947599747
"1028","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.42,19.2982456140351,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.51383924682455,40,822,21207,4.09159994125366,36.3,11.8,5,0.76867534174628,62.1608477353306,0.0129553078116093
"1029","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.53,27.9683377308707,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,34.7754923789626,5.46518145229827,40,822,21207,4.09159994125366,36.3,11.8,40,0.924252542363158,69.3092657300145,0.0212127990368844
"1030","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.27,23.6907730673317,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,3.94257529010396,40,822,21207,4.09159994125366,36.3,11.8,5,0.784007937244351,73.5286601181594,0.00874143881586713
"1031","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.42,22.7722772277227,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,40.9133836896416,5.32981960694016,40,822,21207,4.09159994125366,36.3,11.8,40,0.976609475192603,63.6047927251327,0.0262387433057924
"1032","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.23,34.0153452685422,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,4.07274919646224,40,822,21207,4.09159994125366,36.3,11.8,5,0.728224914110376,76.589079353081,0.0217586967719854
"1033","30-60","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.49,21.0659898477157,0.97,0.0515999988466501,1.32,4.98970031738281,2.82625222206116,47.1682408391906,4.33856124944624,40,822,21207,4.09159994125366,36.3,11.8,40,0.922843036108511,63.5501602195014,0.0243989661091352
"1034","0-30","Forest",1.1686,1646,20.1,57.9553604125977,627.268432617188,26.1999988555908,31.2999992370605,5.09999990463257,8.625,248,34,422.8125,6.54817819595337,4.37,25.3132832080201,3.055,0.0701499984320253,1.325,4.98970031738281,2.82625222206116,18,3.2744397696053,40,822,21207,4.09159994125366,36.3,11.8,5,0.776089848672067,74.8792125288327,0.0122033694076446
